Date,TAVG,TMAX,TMIN,PRCP,SNOW,SNWD
3/20/89,,38,28,0.09,0.2,0
3/21/89,,38,23,0,0,0
3/22/89,,46,24,0,0,0
3/23/89,,57,31,0,0,0
3/24/89,,66,35,0,0,0
3/25/89,,64,38,0,0,0
3/26/89,,78,38,0,0,0
3/27/89,,76,59,0,0,0
3/28/89,,70,54,0.42,0,0
3/29/89,,54,36,0,0,0
3/30/89,,48,39,0,0,0
3/31/89,,40,34,0,0,0
4/1/89,,49,30,0.01,0,0
4/2/89,,50,46,0.31,0,0
4/3/89,,52,44,0.08,0,0
4/4/89,,61,43,0,0,0
4/5/89,,49,40,0.02,0,0
4/6/89,,54,35,0,0,0
4/7/89,,43,35,0,0,0
4/8/89,,49,32,0.04,0,0
4/9/89,,38,26,0,0,0
4/10/89,,41,22,0,0,0
4/11/89,,51,29,0,0,0
4/12/89,,53,36,0,0,0
4/13/89,,55,30,0,0,0
4/14/89,,62,44,0.01,0,0
4/15/89,,62,37,0,0,0
4/16/89,,74,40,0.1,0,0
4/17/89,,61,39,0.06,0,0
4/18/89,,43,37,0.25,0,0
4/19/89,,59,33,0,0,0
4/20/89,,70,42,0,0,0
4/21/89,,64,49,0,0,0
4/22/89,,60,48,0,0,0
4/23/89,,62,45,0,0,0
4/24/89,,72,49,0,0,0
4/25/89,,76,55,0,0,0
4/26/89,,72,49,0,0,0
4/27/89,,71,49,0,0,0
4/28/89,,54,48,0.85,0,0
4/29/89,,68,47,0,0,0
4/30/89,,61,42,0,0,0
5/1/89,,57,43,0,0,0
5/2/89,,56,41,0.1,0,0
5/3/89,,68,44,0,0,0
5/4/89,,67,48,0.14,0,0
5/5/89,,61,47,0,0,0
5/6/89,,47,34,0.03,0.3,0
5/7/89,,59,33,0,0,0
5/8/89,,63,43,0.04,0,0
5/9/89,,58,45,0,0,0
5/10/89,,60,44,0,0,0
5/11/89,,60,42,0,0,0
5/12/89,,64,41,0,0,0
5/13/89,,58,47,0,0,0
5/14/89,,65,48,0,0,0
5/15/89,,66,50,0,0,0
5/16/89,,73,52,0,0,0
5/17/89,,82,53,0,0,0
5/18/89,,80,63,0.02,0,0
5/19/89,,73,62,0.76,0,0
5/20/89,,77,59,0,0,0
5/21/89,,80,54,0,0,0
5/22/89,,78,59,0,0,0
5/23/89,,80,58,0,0,0
5/24/89,,87,67,0,0,0
5/25/89,,76,62,0.44,0,0
5/26/89,,73,60,0,0,0
5/27/89,,66,53,0,0,0
5/28/89,,72,52,0,0,0
5/29/89,,79,57,0.83,0,0
5/30/89,,87,64,0,0,0
5/31/89,,85,70,0.13,0,0
6/1/89,,71,62,1.8,0,0
6/2/89,,81,57,0,0,0
6/3/89,,69,51,0.86,0,0
6/4/89,,76,50,0,0,0
6/5/89,,77,63,0,0,0
6/6/89,,86,60,0,0,0
6/7/89,,86,64,0,0,0
6/8/89,,84,68,0,0,0
6/9/89,,68,56,0,0,0
6/10/89,,69,56,0,0,0
6/11/89,,76,53,0,0,0
6/12/89,,71,63,0.87,0,0
6/13/89,,74,62,0.23,0,0
6/14/89,,76,55,0,0,0
6/15/89,,58,53,0.03,0,0
6/16/89,,72,53,0.04,0,0
6/17/89,,82,54,0,0,0
6/18/89,,82,64,0,0,0
6/19/89,,81,64,0,0,0
6/20/89,,79,61,0,0,0
6/21/89,,80,63,0,0,0
6/22/89,,91,69,0,0,0
6/23/89,,90,74,0.02,0,0
6/24/89,,83,71,0,0,0
6/25/89,,89,66,0,0,0
6/26/89,,92,74,0,0,0
6/27/89,,79,72,0.02,0,0
6/28/89,,79,56,0,0,0
6/29/89,,73,56,0,0,0
6/30/89,,83,59,0,0,0
7/1/89,,87,65,0,0,0
7/2/89,,86,71,0.2,0,0
7/3/89,,84,69,0,0,0
7/4/89,,85,70,0,0,0
7/5/89,,90,68,0,0,0
7/6/89,,95,71,0,0,0
7/7/89,,90,73,0,0,0
7/8/89,,92,70,0,0,0
7/9/89,,96,71,0,0,0
7/10/89,,101,77,0,0,0
7/11/89,,86,70,0.68,0,0
7/12/89,,78,67,0.08,0,0
7/13/89,,76,66,0,0,0
7/14/89,,79,63,0,0,0
7/15/89,,80,66,0,0,0
7/16/89,,82,67,0,0,0
7/17/89,,87,63,0,0,0
7/18/89,,79,65,1.44,0,0
7/19/89,,74,65,0.73,0,0
7/20/89,,72,65,0.19,0,0
7/21/89,,73,65,0.15,0,0
7/22/89,,84,67,0,0,0
7/23/89,,85,68,0,0,0
7/24/89,,90,71,0,0,0
7/25/89,,88,75,0.02,0,0
7/26/89,,89,74,0,0,0
7/27/89,,92,75,0,0,0
7/28/89,,79,68,0,0,0
7/29/89,,80,65,0.7,0,0
7/30/89,,76,72,0.03,0,0
7/31/89,,74,70,0,0,0
8/1/89,,84,70,0,0,0
8/2/89,,87,69,0,0,0
8/3/89,,91,74,0.05,0,0
8/4/89,,91,80,0,0,0
8/5/89,,87,68,0.85,0,0
8/6/89,,76,58,0,0,0
8/7/89,,73,57,0,0,0
8/8/89,,78,55,0.01,0,0
8/9/89,,83,63,0.4,0,0
8/10/89,,84,63,0,0,0
8/11/89,,82,65,0,0,0
8/12/89,,83,64,0.49,0,0
8/13/89,,84,63,0,0,0
8/14/89,,82,67,0.08,0,0
8/15/89,,77,65,0.02,0,0
8/16/89,,76,63,0,0,0
8/17/89,,79,60,0,0,0
8/18/89,,78,64,0,0,0
8/19/89,,81,61,0.56,0,0
8/20/89,,85,71,0.04,0,0
8/21/89,,87,66,0,0,0
8/22/89,,85,70,0.53,0,0
8/23/89,,77,68,0.01,0,0
8/24/89,,76,68,0,0,0
8/25/89,,78,64,0,0,0
8/26/89,,80,66,0,0,0
8/27/89,,86,70,0,0,0
8/28/89,,84,70,0.46,0,0
8/29/89,,85,67,0.02,0,0
8/30/89,,85,59,0,0,0
8/31/89,,80,62,0.29,0,0
9/1/89,,80,66,2.08,0,0
9/2/89,,75,61,0,0,0
9/3/89,,76,57,0,0,0
9/4/89,,78,60,0.09,0,0
9/5/89,,81,63,0,0,0
9/6/89,,74,69,0.83,0,0
9/7/89,,85,68,0.02,0,0
9/8/89,,85,70,0.11,0,0
9/9/89,,75,63,0.4,0,0
9/10/89,,73,59,0,0,0
9/11/89,,76,57,0,0,0
9/12/89,,69,56,0,0,0
9/13/89,,62,51,0.63,0,0
9/14/89,,62,57,0,0,0
9/15/89,,67,54,0,0,0
9/16/89,,72,52,0,0,0
9/17/89,,78,53,0,0,0
9/18/89,,78,55,0,0,0
9/19/89,,78,56,0,0,0
9/20/89,,80,59,0,0,0
9/21/89,,79,60,0,0,0
9/22/89,,80,45,0,0,0
9/23/89,,58,39,0,0,0
9/24/89,,64,39,0,0,0
9/25/89,,71,40,0,0,0
9/26/89,,60,46,0,0,0
9/27/89,,66,41,0,0,0
9/28/89,,75,42,0,0,0
9/29/89,,74,54,0,0,0
9/30/89,,77,52,0,0,0
10/1/89,,78,54,0,0,0
10/2/89,,68,52,0,0,0
10/3/89,,55,41,0,0,0
10/4/89,,62,34,0,0,0
10/5/89,,60,48,0.36,0,0
10/6/89,,64,44,0,0,0
10/7/89,,56,37,0,0,0
10/8/89,,57,36,0,0,0
10/9/89,,59,35,0.01,0,0
10/10/89,,62,45,0,0,0
10/11/89,,79,42,0,0,0
10/12/89,,71,52,0,0,0
10/13/89,,84,49,0,0,0
10/14/89,,86,57,0,0,0
10/15/89,,83,62,0,0,0
10/16/89,,68,47,0.09,0,0
10/17/89,,49,42,0.18,0,0
10/18/89,,44,35,0.07,0,0
10/19/89,,42,33,0.68,1.8,2
10/20/89,,39,33,0.22,0.8,0
10/21/89,,58,37,0,0,0
10/22/89,,65,37,0,0,0
10/23/89,,74,47,0,0,0
10/24/89,,78,53,0,0,0
10/25/89,,79,56,0,0,0
10/26/89,,76,53,0,0,0
10/27/89,,79,52,0,0,0
10/28/89,,77,55,0,0,0
10/29/89,,76,54,0,0,0
10/30/89,,77,54,0.11,0,0
10/31/89,,55,38,0,0,0
11/1/89,,55,34,0,0,0
11/2/89,,40,32,0,0,0
11/3/89,,42,24,0,0,0
11/4/89,,52,39,0,0,0
11/5/89,,61,49,0.02,0,0
11/6/89,,53,42,0.04,0,0
11/7/89,,48,43,0.17,0,0
11/8/89,,51,43,0,0,0
11/9/89,,47,34,0.02,0,0
11/10/89,,43,33,0,0,0
11/11/89,,56,39,0,0,0
11/12/89,,47,34,0,0,0
11/13/89,,74,45,0,0,0
11/14/89,,62,46,1.6,0,0
11/15/89,,48,34,0.89,0,0
11/16/89,,34,17,0,0,0
11/17/89,,33,15,0.01,0.4,0
11/18/89,,28,17,0.01,0.3,0
11/19/89,,53,23,0,0,0
11/20/89,,59,36,0,0,0
11/21/89,,36,26,0.05,0.8,1
11/22/89,,31,22,0.09,1.4,2
11/23/89,,32,14,0,0,1
11/24/89,,45,15,0,0,0
11/25/89,,52,37,0,0,0
11/26/89,,52,29,0,0,0
11/27/89,,64,38,0.09,0,0
11/28/89,,38,19,0,0,0
11/29/89,,29,13,0,0,0
11/30/89,,46,26,0,0,0
12/1/89,,47,29,0,0,0
12/2/89,,42,18,0,0,0
12/3/89,,26,15,0,0,0
12/4/89,,42,23,0,0,0
12/5/89,,49,34,0,0,0
12/6/89,,41,18,0,0,0
12/7/89,,24,13,0,0,0
12/8/89,,31,15,0,0,0
12/9/89,,35,18,0,0,0
12/10/89,,37,28,0.09,1.1,1
12/11/89,,29,13,0.03,0.3,1
12/12/89,,17,6,0,0,0
12/13/89,,21,6,0.08,1.6,2
12/14/89,,19,0,0,0,2
12/15/89,,14,-8,0,0,1
12/16/89,,9,-6,0,0,1
12/17/89,,17,2,0,0,1
12/18/89,,16,2,0,0,1
12/19/89,,16,2,0.09,1.2,2
12/20/89,,7,-2,0.02,0.6,3
12/21/89,,1,-13,0,0,3
12/22/89,,3,-12,0,0,3
12/23/89,,7,-8,0,0,3
12/24/89,,16,-2,0,0,3
12/25/89,,36,15,0.05,0.7,4
12/26/89,,25,7,0.01,0.3,4
12/27/89,,29,12,0.01,0.3,4
12/28/89,,37,22,0,0,2
12/29/89,,37,32,0.03,0,2
12/30/89,,32,31,0.07,0,2
12/31/89,,32,28,0.02,0.5,2
1/1/90,,29,25,0,0,1
1/2/90,,40,25,0,0,1
1/3/90,,45,33,0.18,0,0
1/4/90,,46,26,0.31,0,0
1/5/90,,37,22,0,0,0
1/6/90,,36,26,0,0,0
1/7/90,,43,28,0,0,0
1/8/90,,48,28,0,0,0
1/9/90,,41,33,0.05,0,0
1/10/90,,37,29,0,0,0
1/11/90,,42,32,0,0,0
1/12/90,,32,20,0,0,0
1/13/90,,31,15,0,0,0
1/14/90,,46,29,0,0,0
1/15/90,,54,30,0,0,0
1/16/90,,56,39,0.01,0,0
1/17/90,,56,35,0.43,0,0
1/18/90,,36,28,0,0,0
1/19/90,,36,26,0,0,0
1/20/90,,36,33,0.14,0,0
1/21/90,,35,29,0.02,0,0
1/22/90,,45,31,0,0,0
1/23/90,,49,30,0,0,0
1/24/90,,48,35,0,0,0
1/25/90,,40,22,1.3,1.4,1
1/26/90,,37,16,0,0,1
1/27/90,,54,25,0,0,0
1/28/90,,42,23,0,0,0
1/29/90,,47,25,0,0,0
1/30/90,,47,24,0,0,0
1/31/90,,47,20,0,0,0
2/1/90,,51,32,0.34,0,0
2/2/90,,32,29,0.03,0,0
2/3/90,,35,31,0.02,0.1,0
2/4/90,,43,29,0,0,0
2/5/90,,52,30,0,0,0
2/6/90,,45,32,0,0,0
2/7/90,,43,34,0,0,0
2/8/90,,61,39,0,0,0
2/9/90,,55,32,0,0,0
2/10/90,,42,23,0,0,0
2/11/90,,37,27,0,0,0
2/12/90,,54,25,0,0,0
2/13/90,,55,29,0,0,0
2/14/90,,29,26,0.9,7.7,8
2/15/90,,33,26,0.24,1.2,7
2/16/90,,34,22,0.02,0,7
2/17/90,,31,15,0,0,7
2/18/90,,43,23,0,0,5
2/19/90,,33,19,0,0,5
2/20/90,,35,16,0,0,4
2/21/90,,48,25,0,0,3
2/22/90,,44,30,1.4,2.7,6
2/23/90,,39,27,0.15,1.8,6
2/24/90,,33,8,0.03,0.5,6
2/25/90,,21,4,0,0,5
2/26/90,,32,13,0,0,4
2/27/90,,43,24,0,0,2
2/28/90,,35,16,0,0,2
3/1/90,,43,21,0,0,2
3/2/90,,51,31,0,0,1
3/3/90,,35,23,0,0,0
3/4/90,,39,22,0,0,0
3/5/90,,36,30,0.37,2.8,3
3/6/90,,32,26,0,0,2
3/7/90,,38,23,0,0,1
3/8/90,,52,34,0.99,0,0
3/9/90,,56,41,0,0,0
3/10/90,,63,45,0.43,0,0
3/11/90,,76,44,0.22,0,0
3/12/90,,81,61,0,0,0
3/13/90,,72,63,0.01,0,0
3/14/90,,71,63,0,0,0
3/15/90,,70,49,0.01,0,0
3/16/90,,63,43,0,0,0
3/17/90,,48,39,0.02,0.1,0
3/18/90,,43,30,0,0,0
3/19/90,,31,25,0,0,0
3/20/90,,47,23,0,0,0
3/21/90,,64,35,0,0,0
3/22/90,,52,39,0.74,0,0
3/23/90,,39,25,0,0,0
3/24/90,,40,27,0,0,0
3/25/90,,46,26,0,0,0
3/26/90,,39,29,0,0,0
3/27/90,,50,24,0,0,0
3/28/90,,54,32,0,0,0
3/29/90,,44,39,0.46,0,0
3/30/90,,44,39,0,0,0
3/31/90,,47,40,0.11,0,0
4/1/90,,57,41,0.17,0,0
4/2/90,,42,35,0,0,0
4/3/90,,55,32,0,0,0
4/4/90,,53,34,0.08,0,0
4/5/90,,47,34,0,0,0
4/6/90,,41,26,0,0,0
4/7/90,,46,24,0,0,0
4/8/90,,65,31,0,0,0
4/9/90,,54,45,0.44,0,0
4/10/90,,48,36,0.04,0,0
4/11/90,,42,33,0,0,0
4/12/90,,46,27,0,0,0
4/13/90,,54,32,0.41,0,0
4/14/90,,58,41,0.06,0,0
4/15/90,,63,41,0,0,0
4/16/90,,64,37,0.06,0,0
4/17/90,,48,34,0,0,0
4/18/90,,58,30,0,0,0
4/19/90,,60,42,0,0,0
4/20/90,,64,52,0.67,0,0
4/21/90,,68,45,0,0,0
4/22/90,,76,43,0,0,0
4/23/90,,84,53,0,0,0
4/24/90,,89,67,0,0,0
4/25/90,,89,67,0.18,0,0
4/26/90,,86,66,0,0,0
4/27/90,,85,67,0,0,0
4/28/90,,75,54,0,0,0
4/29/90,,71,49,0,0,0
4/30/90,,65,55,0,0,0
5/1/90,,60,48,0,0,0
5/2/90,,69,42,0,0,0
5/3/90,,57,49,0.18,0,0
5/4/90,,50,44,1.62,0,0
5/5/90,,63,43,0.03,0,0
5/6/90,,68,43,0,0,0
5/7/90,,78,51,0,0,0
5/8/90,,83,62,0,0,0
5/9/90,,75,55,2.33,0,0
5/10/90,,55,40,0.15,0,0
5/11/90,,63,39,0,0,0
5/12/90,,56,48,0.78,0,0
5/13/90,,64,47,0.16,0,0
5/14/90,,66,49,0,0,0
5/15/90,,62,52,0.22,0,0
5/16/90,,75,62,0.09,0,0
5/17/90,,63,53,0.1,0,0
5/18/90,,74,53,0,0,0
5/19/90,,72,58,0.46,0,0
5/20/90,,69,48,0,0,0
5/21/90,,59,48,0,0,0
5/22/90,,65,47,0,0,0
5/23/90,,71,49,0,0,0
5/24/90,,72,55,0,0,0
5/25/90,,63,55,0.77,0,0
5/26/90,,68,60,0,0,0
5/27/90,,75,57,0,0,0
5/28/90,,75,55,0,0,0
5/29/90,,65,49,0,0,0
5/30/90,,66,46,0,0,0
5/31/90,,79,47,0,0,0
6/1/90,,88,63,0,0,0
6/2/90,,87,66,0.04,0,0
6/3/90,,74,52,0.05,0,0
6/4/90,,63,47,0,0,0
6/5/90,,63,46,0.07,0,0
6/6/90,,81,58,0,0,0
6/7/90,,78,60,0.22,0,0
6/8/90,,82,64,1.42,0,0
6/9/90,,83,68,0,0,0
6/10/90,,76,61,0,0,0
6/11/90,,81,57,0,0,0
6/12/90,,90,68,0,0,0
6/13/90,,95,70,0.17,0,0
6/14/90,,82,64,0.26,0,0
6/15/90,,85,61,0,0,0
6/16/90,,88,66,0.1,0,0
6/17/90,,92,71,0.02,0,0
6/18/90,,86,62,0,0,0
6/19/90,,77,55,0.03,0,0
6/20/90,,81,62,0,0,0
6/21/90,,85,64,0,0,0
6/22/90,,76,62,0.88,0,0
6/23/90,,75,61,0.02,0,0
6/24/90,,80,55,0,0,0
6/25/90,,86,62,0,0,0
6/26/90,,86,69,0.27,0,0
6/27/90,,89,66,0,0,0
6/28/90,,88,65,0.06,0,0
6/29/90,,83,70,1.42,0,0
6/30/90,,94,75,0.04,0,0
7/1/90,,76,63,0,0,0
7/2/90,,86,62,0,0,0
7/3/90,,91,67,0,0,0
7/4/90,,100,81,0,0,0
7/5/90,,89,63,0.02,0,0
7/6/90,,71,61,0,0,0
7/7/90,,82,60,0,0,0
7/8/90,,98,73,0,0,0
7/9/90,,89,75,0,0,0
7/10/90,,81,65,0.41,0,0
7/11/90,,71,64,0.89,0,0
7/12/90,,75,63,0,0,0
7/13/90,,66,62,0.06,0,0
7/14/90,,65,62,0,0,0
7/15/90,,72,62,0,0,0
7/16/90,,83,62,0.25,0,0
7/17/90,,87,71,0.05,0,0
7/18/90,,89,70,0.09,0,0
7/19/90,,90,72,3.69,0,0
7/20/90,,77,66,0.59,0,0
7/21/90,,82,62,0.01,0,0
7/22/90,,74,65,0.18,0,0
7/23/90,,80,62,0,0,0
7/24/90,,84,64,0,0,0
7/25/90,,87,65,0,0,0
7/26/90,,85,69,0,0,0
7/27/90,,84,71,0,0,0
7/28/90,,87,74,0,0,0
7/29/90,,89,75,0.57,0,0
7/30/90,,78,67,0,0,0
7/31/90,,72,62,0,0,0
8/1/90,,78,59,0,0,0
8/2/90,,82,65,0,0,0
8/3/90,,86,66,0,0,0
8/4/90,,85,70,0.54,0,0
8/5/90,,77,64,0,0,0
8/6/90,,70,58,0,0,0
8/7/90,,79,55,0,0,0
8/8/90,,83,59,0,0,0
8/9/90,,83,62,0,0,0
8/10/90,,83,64,0.01,0,0
8/11/90,,81,68,0,0,0
8/12/90,,74,68,0.59,0,0
8/13/90,,73,61,0,0,0
8/14/90,,80,56,0,0,0
8/15/90,,85,66,0,0,0
8/16/90,,84,67,0,0,0
8/17/90,,76,71,0.21,0,0
8/18/90,,94,71,0.33,0,0
8/19/90,,85,72,0.57,0,0
8/20/90,,76,71,0.6,0,0
8/21/90,,71,69,1.04,0,0
8/22/90,,73,69,0,0,0
8/23/90,,79,66,0,0,0
8/24/90,,84,67,0,0,0
8/25/90,,85,69,0,0,0
8/26/90,,88,72,0,0,0
8/27/90,,94,73,0,0,0
8/28/90,,94,77,0.1,0,0
8/29/90,,87,70,0.03,0,0
8/30/90,,83,63,0,0,0
8/31/90,,83,63,0,0,0
9/1/90,,89,69,0,0,0
9/2/90,,85,69,0,0,0
9/3/90,,82,65,0,0,0
9/4/90,,92,67,0,0,0
9/5/90,,86,74,0,0,0
9/6/90,,98,74,0,0,0
9/7/90,,82,70,0.15,0,0
9/8/90,,79,66,0,0,0
9/9/90,,83,69,0,0,0
9/10/90,,87,68,0,0,0
9/11/90,,81,70,0,0,0
9/12/90,,84,68,0,0,0
9/13/90,,85,69,0,0,0
9/14/90,,76,60,0.21,0,0
9/15/90,,74,53,0.04,0,0
9/16/90,,65,56,0,0,0
9/17/90,,62,52,0,0,0
9/18/90,,64,52,0.04,0,0
9/19/90,,65,55,0,0,0
9/20/90,,74,50,0,0,0
9/21/90,,74,54,1.07,0,0
9/22/90,,68,49,0,0,0
9/23/90,,61,43,0,0,0
9/24/90,,70,42,0,0,0
9/25/90,,82,52,0,0,0
9/26/90,,79,57,0,0,0
9/27/90,,86,58,0,0,0
9/28/90,,74,62,0,0,0
9/29/90,,68,58,0,0,0
9/30/90,,65,50,0,0,0
10/1/90,,71,48,0,0,0
10/2/90,,75,46,0,0,0
10/3/90,,84,58,0.7,0,0
10/4/90,,69,50,0.02,0,0
10/5/90,,87,55,0,0,0
10/6/90,,85,66,0,0,0
10/7/90,,69,53,0.14,0,0
10/8/90,,54,49,1.32,0,0
10/9/90,,49,47,1.07,0,0
10/10/90,,51,40,0.66,0,0
10/11/90,,61,35,0,0,0
10/12/90,,63,38,0,0,0
10/13/90,,65,46,0,0,0
10/14/90,,66,50,0.31,0,0
10/15/90,,62,43,0,0,0
10/16/90,,70,49,0,0,0
10/17/90,,80,55,0.6,0,0
10/18/90,,55,36,0,0,0
10/19/90,,54,32,0,0,0
10/20/90,,69,45,0,0,0
10/21/90,,61,45,0,0,0
10/22/90,,58,38,0,0,0
10/23/90,,63,37,0,0,0
10/24/90,,56,41,0,0,0
10/25/90,,51,38,0,0,0
10/26/90,,55,35,0,0,0
10/27/90,,65,43,0,0,0
10/28/90,,52,37,0,0,0
10/29/90,,61,34,0,0,0
10/30/90,,75,51,0,0,0
10/31/90,,76,49,0,0,0
11/1/90,,74,53,0,0,0
11/2/90,,76,60,0,0,0
11/3/90,,73,52,0.06,0,0
11/4/90,,52,42,1.44,0,0
11/5/90,,44,37,1.26,0,0
11/6/90,,43,33,0,0,0
11/7/90,,44,29,0,0,0
11/8/90,,43,27,0,0,0
11/9/90,,42,35,0.1,0,0
11/10/90,,52,34,0,0,0
11/11/90,,50,27,0,0,0
11/12/90,,48,30,0,0,0
11/13/90,,49,30,0,0,0
11/14/90,,67,37,0,0,0
11/15/90,,72,51,0,0,0
11/16/90,,61,44,0,0,0
11/17/90,,53,37,0,0,0
11/18/90,,53,40,0,0,0
11/19/90,,52,46,0,0,0
11/20/90,,59,40,0,0,0
11/21/90,,66,56,0.61,0,0
11/22/90,,56,39,0,0,0
11/23/90,,50,38,0.05,0,0
11/24/90,,55,35,0,0,0
11/25/90,,50,41,0,0,0
11/26/90,,68,41,0.17,0,0
11/27/90,,70,56,3.34,0,0
11/28/90,,56,30,0,0,0
11/29/90,,39,29,0,0,0
11/30/90,,49,32,0,0,0
12/1/90,,51,39,0,0,0
12/2/90,,41,30,0,0,0
12/3/90,,44,26,0.42,0.3,0
12/4/90,,29,18,0,0,0
12/5/90,,42,17,0,0,0
12/6/90,,42,25,0,0,0
12/7/90,,44,22,0,0,0
12/8/90,,51,29,0,0,0
12/9/90,,59,33,0,0,0
12/10/90,,49,33,0,0,0
12/11/90,,57,35,0,0,0
12/12/90,,58,38,0,0,0
12/13/90,,40,31,0,0,0
12/14/90,,39,25,0.09,0,0
12/15/90,,47,35,0.07,0,0
12/16/90,,38,35,0,0,0
12/17/90,,42,36,0.18,0,0
12/18/90,,39,31,0,0,0
12/19/90,,35,29,0,0,0
12/20/90,,50,33,0,0,0
12/21/90,,50,33,0.33,0,0
12/22/90,,33,6,0.08,0.9,1
12/23/90,,12,6,0,0,1
12/24/90,,14,3,0,0,1
12/25/90,,27,4,0,0,0
12/26/90,,13,-5,0,0,0
12/27/90,,25,11,0.03,0.5,1
12/28/90,,40,24,0.3,0,0
12/29/90,,43,27,0.61,0,0
12/30/90,,27,6,0.14,1.8,2
12/31/90,,16,3,0,0,2
1/1/91,,32,13,0,0,2
1/2/91,,28,9,0,0,2
1/3/91,,16,1,0,0,1
1/4/91,,26,8,0,0,1
1/5/91,,33,22,0.36,4.7,5
1/6/91,,28,19,0,0,5
1/7/91,,29,20,0,0,4
1/8/91,,32,23,0,0,3
1/9/91,,32,25,0,0,3
1/10/91,,32,25,0.1,0.8,4
1/11/91,,33,28,0.34,2.8,7
1/12/91,,32,26,0.05,0.9,8
1/13/91,,34,18,0,0,8
1/14/91,,39,30,0,0,7
1/15/91,,37,29,0.05,0,5
1/16/91,,38,26,0.41,0,4
1/17/91,,33,22,0,0,4
1/18/91,,33,17,0,0,3
1/19/91,,46,30,0,0,2
1/20/91,,38,18,0.09,1.2,3
1/21/91,,18,5,0,0,3
1/22/91,,28,-1,0,0.1,3
1/23/91,,35,14,0,0,2
1/24/91,,16,7,0,0,2
1/25/91,,17,3,0,0.2,2
1/26/91,,22,12,0,0,2
1/27/91,,31,15,0,0,2
1/28/91,,36,19,0,0,1
1/29/91,,33,19,0.02,0.7,2
1/30/91,,25,10,0,0,1
1/31/91,,23,12,0,0,1
2/1/91,,39,21,0,0,1
2/2/91,,47,34,0,0,1
2/3/91,,53,36,0,0,0
2/4/91,,49,40,0,0,0
2/5/91,,49,32,0,0,0
2/6/91,,39,35,0,0,0
2/7/91,,38,31,0,0,0
2/8/91,,39,29,0,0,0
2/9/91,,49,33,0,0,0
2/10/91,,37,26,0,0,0
2/11/91,,30,19,0,0,0
2/12/91,,37,17,0,0,0
2/13/91,,39,31,0.05,0.6,1
2/14/91,,32,15,0.14,2.3,3
2/15/91,,15,5,0,0,3
2/16/91,,31,3,0,0,2
2/17/91,,45,31,0,0,1
2/18/91,,47,35,0.27,0,0
2/19/91,,44,31,0,0,0
2/20/91,,48,30,0,0,0
2/21/91,,60,39,0,0,0
2/22/91,,46,29,0,0,0
2/23/91,,36,25,0,0,0
2/24/91,,38,24,0,0,0
2/25/91,,30,17,0,0,0
2/26/91,,30,15,0,0,0
2/27/91,,31,20,0.02,0.4,0
2/28/91,,53,30,0.14,1.8,0
3/1/91,,56,46,0.61,0,0
3/2/91,,56,27,0.11,0,0
3/3/91,,31,23,0,0,0
3/4/91,,43,24,0,0,0
3/5/91,,55,30,0,0,0
3/6/91,,55,30,0.03,0,0
3/7/91,,35,24,0,0,0
3/8/91,,46,24,0.01,0,0
3/9/91,,40,31,0,0,0
3/10/91,,45,26,0,0,0
3/11/91,,49,32,0.14,0,0
3/12/91,,35,30,0.45,5.9,6
3/13/91,,38,29,0.04,0.6,5
3/14/91,,38,30,0,0,1
3/15/91,,43,30,0,0,1
3/16/91,,52,32,0,0,0
3/17/91,,45,39,0.56,0,0
3/18/91,,49,38,0,0,0
3/19/91,,57,35,0,0,0
3/20/91,,63,37,0,0,0
3/21/91,,75,51,0.05,0,0
3/22/91,,68,57,0.16,0,0
3/23/91,,59,37,0.15,0,0
3/24/91,,54,37,0,0,0
3/25/91,,66,38,0,0,0
3/26/91,,77,55,0.27,0,0
3/27/91,,75,39,0.9,0,0
3/28/91,,54,33,0,0,0
3/29/91,,36,28,0,0,0
3/30/91,,44,29,0,0,0
3/31/91,,56,34,0.02,0.4,0
4/1/91,,53,34,0,0,0
4/2/91,,53,32,0,0,0
4/3/91,,69,41,0,0,0
4/4/91,,58,52,0.35,0,0
4/5/91,,77,46,0,0,0
4/6/91,,84,60,0,0,0
4/7/91,,81,62,0.22,0,0
4/8/91,,74,61,0.31,0,0
4/9/91,,64,42,1.58,0,0
4/10/91,,54,36,0,0,0
4/11/91,,46,36,0,0,0
4/12/91,,53,41,0.01,0,0
4/13/91,,52,44,0,0,0
4/14/91,,71,50,1.16,0,0
4/15/91,,64,45,1.26,0,0
4/16/91,,61,46,0.09,0,0
4/17/91,,55,43,0,0,0
4/18/91,,58,41,0,0,0
4/19/91,,54,44,0,0,0
4/20/91,,44,40,0,0,0
4/21/91,,54,40,0,0,0
4/22/91,,64,37,0,0,0
4/23/91,,63,41,0.31,0,0
4/24/91,,62,39,0,0,0
4/25/91,,68,47,0,0,0
4/26/91,,71,53,0,0,0
4/27/91,,72,65,0.19,0,0
4/28/91,,77,58,0,0,0
4/29/91,,74,58,0.34,0,0
4/30/91,,69,52,0,0,0
5/1/91,,62,48,0.03,0,0
5/2/91,,72,43,0,0,0
5/3/91,,57,45,0,0,0
5/4/91,,61,49,0,0,0
5/5/91,,71,47,0.83,0,0
5/6/91,,49,45,0,0,0
5/7/91,,67,44,0,0,0
5/8/91,,69,51,0.02,0,0
5/9/91,,77,54,0,0,0
5/10/91,,80,57,0,0,0
5/11/91,,87,61,0,0,0
5/12/91,,85,66,0,0,0
5/13/91,,89,68,0,0,0
5/14/91,,87,70,0,0,0
